Date,Open,High,Low,Close,Adj Close,Volume
2020-11-23,4.267713,4.400343,3.302878,3.704312,3.704312,91348466
2020-11-30,3.704346,3.894949,3.492484,3.599609,3.599609,137494702
2020-12-07,3.599663,3.609886,2.808724,3.331057,3.331057,172349614
2020-12-14,3.330365,3.610322,3.061389,3.311469,3.311469,138623538
2020-12-21,3.311456,3.620084,2.789799,2.906161,2.906161,202261029
2020-12-28,2.905293,3.937007,2.788822,3.472944,3.472944,256800194
2021-01-04,3.473519,7.501712,3.250402,6.586496,6.586496,599676225
2021-01-11,6.579785,14.382868,5.775503,13.202684,13.202684,1251138434
2021-01-18,13.179217,13.834187,10.720327,12.463920,12.463920,1037445102
2021-01-25,12.459662,15.224376,10.835764,13.516318,13.516318,1006281344
2021-02-01,13.519383,24.210279,12.638041,24.207178,24.207178,1500383212
2021-02-08,24.044641,59.939838,23.669598,38.575954,38.575954,5973306121
2021-02-15,38.545528,43.987274,32.889351,36.147972,36.147972,2705164739
2021-02-22,36.145779,36.258865,22.301069,23.823219,23.823219,1810063627
2021-03-01,23.877151,31.742144,23.620703,26.650154,26.650154,2038428931
2021-03-08,26.655933,35.584999,23.743547,29.058769,29.058769,4116021625
2021-03-15,28.987053,39.389565,27.261057,32.811722,32.811722,2957778745
2021-03-22,32.807571,33.542725,24.641676,28.697353,28.697353,1732027779
2021-03-29,28.709866,32.780338,26.699457,29.329712,29.329712,1612929581
2021-04-05,29.310335,34.554840,28.704386,31.602322,31.602322,2293161879
2021-04-12,31.665594,40.800369,23.411560,29.253094,29.253094,3747125200
2021-04-19,29.287132,30.460571,20.011246,21.543121,21.543121,1903505545
2021-04-26,21.623466,35.640305,21.406921,31.304956,31.304956,1981161587
2021-05-03,31.324923,43.743954,29.837103,39.021637,39.021637,3462612599
2021-05-10,38.926502,41.777855,30.219271,36.518810,36.518810,3558038104
2021-05-17,36.551125,38.424492,12.147003,15.756152,15.756152,2430360716
2021-05-24,15.625920,21.447901,15.123733,16.534386,16.534386,995325072
2021-05-31,16.520447,20.689634,15.716959,17.400110,17.400110,634245147
2021-06-07,17.397755,18.059637,12.660572,14.775566,14.775566,706461937
2021-06-14,14.749501,15.518419,12.837082,13.970991,13.970991,546224155
2021-06-21,13.929668,14.064413,9.374876,10.919080,10.919080,454652047
2021-06-28,10.947499,12.872620,10.581777,12.350100,12.350100,327408148
2021-07-05,12.338711,14.199019,11.600727,12.413665,12.413665,469157820
2021-07-12,12.427888,12.834543,10.661143,10.704651,10.704651,286693360
2021-07-19,10.697859,11.446879,9.340633,11.240787,11.240787,266899839
2021-07-26,11.247705,14.062380,11.188349,12.877432,12.877432,512312281
2021-08-02,12.861507,16.091908,12.335033,14.814119,14.814119,571616189
2021-08-09,14.809564,18.820534,14.474168,18.795135,18.795135,819898210
2021-08-16,18.771498,49.961567,18.481083,43.532200,43.532200,7336347620
2021-08-23,43.630627,58.984772,40.332150,47.509106,47.509106,10148984316
2021-08-30,47.482578,51.549908,38.392105,48.178925,48.178925,6819345039
2021-09-06,48.146778,64.873032,32.801224,59.259430,59.259430,12659238330
2021-09-13,59.302189,76.213913,48.057262,70.075722,70.075722,13702372616
2021-09-20,70.093880,79.522591,52.868923,66.861969,66.861969,14500093174
2021-09-27,66.881004,73.357719,61.250835,68.717041,68.717041,8527274318
2021-10-04,68.683022,68.683022,55.544422,56.593575,56.593575,5265892526
2021-10-11,56.589451,61.839802,51.227615,56.077366,56.077366,4139639288
2021-10-18,56.037670,69.101700,54.254124,64.518394,64.518394,4487058013
2021-10-25,64.553665,72.882210,57.861244,64.287804,64.287804,4131603918
2021-11-01,64.499268,88.838860,62.359192,87.705421,87.705421,5643051215
2021-11-08,87.705994,99.883347,78.648842,95.403542,95.403542,7657277605
2021-11-15,95.420151,146.217865,84.000175,128.599823,128.599823,14593185906
2021-11-22,128.782578,144.881882,113.000458,115.185966,115.185966,7063913805
2021-11-25,115.047302,126.835297,114.655663,122.159897,122.159897,2240612096
