Date,Open,High,Low,Close,Adj Close,Volume
2020-11-23,3.586504,3.839996,2.729199,3.032927,3.032927,22483616354
2020-11-30,3.032977,3.335760,2.813476,2.996160,2.996160,22281622012
2020-12-07,2.996175,3.001991,2.653196,2.848079,2.848079,13670853725
2020-12-14,2.848265,3.327525,2.804891,3.135013,3.135013,16829543791
2020-12-21,3.135306,3.270584,2.034103,2.714698,2.714698,28173708282
2020-12-28,2.715593,2.884468,2.514212,2.795052,2.795052,19380067574
2021-01-04,2.797460,3.922920,2.670555,3.087288,3.087288,41694315076
2021-01-11,3.086130,3.086130,2.411333,2.763901,2.763901,23631648901
2021-01-18,2.763902,2.918630,2.444957,2.714840,2.714840,15533956080
2021-01-25,2.714988,3.071714,2.470055,2.914483,2.914483,19602550588
2021-02-01,2.916063,3.571293,2.915770,3.443782,3.443782,27536940475
2021-02-08,3.442734,5.558977,3.358728,5.095240,5.095240,52877113641
2021-02-15,5.092296,5.426879,4.252313,5.113160,5.113160,36941505182
2021-02-22,5.112652,5.279339,3.239567,3.464254,3.464254,26958820186
2021-03-01,3.465473,4.042258,3.465473,3.844280,3.844280,16044958888
2021-03-08,3.842072,4.378806,3.690053,3.973724,3.973724,17155478356
2021-03-15,3.971883,4.514295,3.688284,4.170244,4.170244,15300442200
2021-03-22,4.170121,4.366505,3.586399,4.123774,4.123774,14836391047
2021-03-29,4.123226,6.479805,4.081462,6.348459,6.348459,33247414630
2021-04-05,6.351864,7.131105,5.762667,6.744065,6.744065,34304070198
2021-04-12,6.741096,8.834538,6.049973,7.242909,7.242909,33713401838
2021-04-19,7.280966,7.483448,4.561600,4.980706,4.980706,25953519388
2021-04-26,4.994768,6.693077,4.939965,6.528201,6.528201,15189473401
2021-05-03,6.529554,13.181276,6.231623,10.531153,10.531153,64943456475
2021-05-10,10.495445,14.876486,8.408383,10.121030,10.121030,73023524237
2021-05-17,10.122277,10.122277,3.602816,4.321143,4.321143,37023905970
2021-05-24,4.303846,7.635394,4.201288,6.042301,6.042301,28807927642
2021-05-31,6.042428,6.750627,5.662239,5.854131,5.854131,13268074807
2021-06-07,5.848317,5.968512,4.529829,5.090352,5.090352,11976497658
2021-06-14,5.087619,5.387097,4.125695,4.516932,4.516932,7649624681
2021-06-21,4.511039,4.524095,3.062217,3.766423,3.766423,8618295128
2021-06-28,3.773448,4.294250,3.690546,4.059930,4.059930,7052539991
2021-07-05,4.061888,4.413939,3.459855,4.072482,4.072482,8095273399
2021-07-12,4.079253,4.367599,3.538847,3.647728,3.647728,7517109644
2021-07-19,3.639851,3.738451,3.162708,3.658736,3.658736,5351463925
2021-07-26,3.660033,4.232665,3.609670,3.945524,3.945524,7568768716
2021-08-02,3.942428,4.660686,3.875202,4.292496,4.292496,7179431155
2021-08-09,4.295370,5.698966,4.163512,5.688729,5.688729,12021840275
2021-08-16,5.698126,5.923903,4.779820,5.425120,5.425120,12147286990
2021-08-23,5.416806,5.689093,4.644223,5.062877,5.062877,11315049864
2021-08-30,5.064765,6.316302,4.766427,6.291090,6.291090,15697537168
2021-09-06,6.295043,6.392281,4.385934,4.886842,4.886842,16524663951
2021-09-13,4.885245,5.505742,4.504780,4.917988,4.917988,11737252158
2021-09-20,4.914084,4.924447,3.684836,3.971474,3.971474,10990369810
2021-09-27,3.979998,4.853130,3.641977,4.639211,4.639211,9056758651
2021-10-04,4.638041,5.049151,4.365088,4.600635,4.600635,10074799958
2021-10-11,4.585322,4.757386,4.257158,4.413487,4.413487,7835103144
2021-10-18,4.416791,5.085226,4.368037,4.758907,4.758907,6908767577
2021-10-25,4.750302,4.931902,3.913034,4.632668,4.632668,7726593165
2021-11-01,4.638625,4.865109,4.304250,4.594347,4.594347,6488865161
2021-11-08,4.602861,5.370698,4.580432,4.962157,4.962157,9954777956
2021-11-15,4.960471,5.093399,3.964058,4.256170,4.256170,6820398750
2021-11-22,4.251717,4.284368,4.033549,4.129169,4.129169,2557183108
2021-11-25,4.128055,4.185699,4.107398,4.137300,4.137300,760584896
