Date,Open,High,Low,Close,Adj Close,Volume
2020-11-23,114.033966,115.661201,84.228798,108.276108,108.276108,5048237080
2020-11-30,108.273903,117.334152,96.926430,102.189270,102.189270,5052580321
2020-12-07,102.178986,104.395813,87.930023,97.438385,97.438385,2641106873
2020-12-14,97.443222,115.319328,94.332344,109.494698,109.494698,3918018041
2020-12-21,109.501022,119.132141,87.651283,107.362549,107.362549,5201097657
2020-12-28,107.369560,110.656853,85.384781,89.069138,89.069138,5109304086
2021-01-04,89.129463,156.671051,85.944817,148.383636,148.383636,8441846645
2021-01-11,148.326263,148.326263,107.512634,123.379204,123.379204,9794868508
2021-01-18,123.410080,134.286179,94.874763,106.199760,106.199760,5885134187
2021-01-25,106.181519,112.825813,94.876724,102.569267,102.569267,4145948057
2021-02-01,102.580162,122.755043,100.502831,118.504768,118.504768,5214208145
2021-02-08,118.483406,288.907074,115.086899,231.916901,231.916901,16747877909
2021-02-15,231.764664,335.153381,199.290970,301.693176,301.693176,21179158822
2021-02-22,301.678925,302.010712,183.723236,196.271896,196.271896,11206432236
2021-03-01,196.319595,234.797989,196.319595,214.236923,214.236923,6473475283
2021-03-08,214.240662,249.575348,206.777115,232.742828,232.742828,7117866914
2021-03-15,232.605087,239.622757,211.607269,221.162399,221.162399,5248586069
2021-03-22,221.189194,222.717941,183.593506,207.048203,207.048203,4349672144
2021-03-29,207.062180,276.826508,204.317780,272.314758,272.314758,6886387961
2021-04-05,272.053711,294.849670,246.712082,287.889191,287.889191,8168403752
2021-04-12,287.209015,410.087067,263.147888,315.998260,315.998260,12380433296
2021-04-19,317.211121,329.326080,233.798355,246.457657,246.457657,10882379169
2021-04-26,246.983185,329.864594,244.740860,315.036316,315.036316,5242217327
2021-05-03,315.251160,476.850372,314.822845,405.000427,405.000427,12018010071
2021-05-10,406.050293,438.797272,312.104401,331.595917,331.595917,8539788083
2021-05-17,331.621216,331.697479,123.577026,151.475143,151.475143,8276408958
2021-05-24,150.745377,221.535645,147.201508,182.088547,182.088547,5856108866
2021-05-31,181.904739,215.697845,173.406265,185.738083,185.738083,3695406384
2021-06-07,185.737991,193.444580,153.577515,172.723831,172.723831,3093814702
2021-06-14,172.540421,179.063675,141.753998,153.698990,153.698990,2659112653
2021-06-21,153.467148,154.064133,102.384514,127.001213,127.001213,2794536080
2021-06-28,127.190750,147.831451,124.836174,140.272171,140.272171,2759939342
2021-07-05,140.241592,140.241592,121.298698,128.367783,128.367783,2921585434
2021-07-12,128.396698,134.760635,113.501274,116.134529,116.134529,1808330493
2021-07-19,115.972221,173.881683,109.691658,139.809113,139.809113,3890320368
2021-07-26,139.815598,172.928955,137.753555,160.559128,160.559128,2367179257
2021-08-02,160.347549,173.508224,151.223618,161.661072,161.661072,1987612765
2021-08-09,161.701477,216.281525,156.987762,215.169525,215.169525,2585590372
2021-08-16,215.874359,256.675659,186.345810,255.036179,255.036179,3020944126
2021-08-23,255.376740,284.527710,222.635941,225.571152,225.571152,3035664008
2021-08-30,225.546021,268.421082,212.886627,263.671722,263.671722,2368204671
2021-09-06,263.920349,265.037811,185.307251,203.874161,203.874161,2903985113
2021-09-13,203.965302,219.435120,187.275650,192.936340,192.936340,1965616759
2021-09-20,193.116653,193.519424,150.899063,162.029648,162.029648,2160444085
2021-09-27,162.455185,182.800278,146.495850,177.954575,177.954575,1725760137
2021-10-04,178.033844,197.705139,168.497513,183.068161,183.068161,1833717712
2021-10-11,182.738739,197.834534,170.702591,186.284943,186.284943,1771885111
2021-10-18,186.201233,213.995117,180.947449,202.892349,202.892349,2042726085
2021-10-25,202.780685,209.752853,172.809799,192.588547,192.588547,2152252402
2021-11-01,192.759521,204.803802,184.413025,194.093719,194.093719,1814540886
2021-11-08,194.193802,247.340164,193.829788,228.866440,228.866440,3180134897
2021-11-15,228.907700,239.860138,170.628418,207.737350,207.737350,2641332205
2021-11-22,207.576859,208.587769,184.990799,204.672607,204.672607,1356981471
2021-11-25,204.599594,212.063538,202.533188,203.672546,203.672546,463642848
