Date,Open,High,Low,Close,Adj Close,Volume
2020-11-23,7.259712,7.878614,5.633684,6.392298,6.392298,7676471230
2020-11-30,6.392256,6.967281,5.917398,6.161810,6.161810,7660755024
2020-12-07,6.161903,6.257355,5.629710,6.114132,6.114132,4279692597
2020-12-14,6.114169,6.820768,5.943232,6.474916,6.474916,5190229137
2020-12-21,6.476047,6.907552,4.835138,5.807237,5.807237,6782264500
2020-12-28,5.808100,6.676415,5.501197,6.557408,6.557408,5777967442
2021-01-04,6.565379,9.466859,6.298311,8.894905,8.894905,14207916767
2021-01-11,8.891841,8.891841,6.335710,7.651183,7.651183,11017985890
2021-01-18,7.652942,8.488005,6.725629,7.633082,7.633082,8861908959
2021-01-25,7.632760,8.033137,6.666599,7.412038,7.412038,6775632444
2021-02-01,7.412967,9.055174,7.282807,8.293876,8.293876,8273589671
2021-02-08,8.292087,17.751038,8.128702,16.143665,16.143665,19727383916
2021-02-15,16.143177,17.328510,13.451436,15.662422,15.662422,16219482950
2021-02-22,15.660725,15.670935,9.370183,10.312784,10.312784,11488339223
2021-03-01,10.317604,11.756056,10.215783,11.526580,11.526580,6622835384
2021-03-08,11.526946,14.218599,11.075108,12.784166,12.784166,8224454612
2021-03-15,12.779202,13.082439,11.634022,11.999412,11.999412,6326170946
2021-03-22,11.999988,12.647730,10.853666,11.880670,11.880670,6175836197
2021-03-29,11.879184,15.605242,11.782263,14.617213,14.617213,8143578497
2021-04-05,14.618994,21.499508,14.490295,20.433681,20.433681,16656860223
2021-04-12,20.412703,49.668842,19.040409,37.008114,37.008114,35806750777
2021-04-19,37.092709,39.278740,25.807697,29.111286,29.111286,23888049329
2021-04-26,29.223223,46.573193,28.944847,44.903751,44.903751,18625163292
2021-05-03,44.904888,176.157700,44.276192,117.376328,117.376328,149295008488
2021-05-10,118.000366,129.294144,78.788223,93.789879,93.789879,76244503899
2021-05-17,93.727417,95.254593,40.239956,51.964794,51.964794,55565078172
2021-05-24,51.673264,83.247597,49.046852,66.365997,66.365997,46849369760
2021-05-31,66.211990,72.460007,61.559185,64.106697,64.106697,21801802724
2021-06-07,64.095825,65.101738,49.799309,59.056625,59.056625,22110219900
2021-06-14,59.041878,60.534233,47.124889,51.112251,51.112251,14318884842
2021-06-21,51.031391,51.360329,32.505100,42.331085,42.331085,15428058421
2021-06-28,42.349052,62.013443,41.166683,56.245659,56.245659,25142121919
2021-07-05,56.278759,56.852386,46.682194,49.690426,49.690426,16872154516
2021-07-12,49.698444,50.573582,40.356998,41.989151,41.989151,12397238173
2021-07-19,41.937408,51.428982,37.946568,48.462284,48.462284,14354615526
2021-07-26,48.451328,55.732574,46.216801,50.417011,50.417011,17543710081
2021-08-02,50.342094,63.066586,48.538956,57.159027,57.159027,18531225521
2021-08-09,57.141258,76.937103,55.123730,74.896851,74.896851,27354984199
2021-08-16,74.952782,75.740211,60.331894,67.515518,67.515518,23491313742
2021-08-23,67.460182,69.522636,58.719254,63.441280,63.441280,25841307542
2021-08-30,63.452930,73.892883,60.912071,73.595299,73.595299,40532516457
2021-09-06,73.560715,77.068504,49.367424,58.178970,58.178970,26764040770
2021-09-13,58.168968,60.100506,53.786030,55.337086,55.337086,5835956745
2021-09-20,55.374325,55.415520,44.073547,47.196301,47.196301,6861230944
2021-09-27,47.308311,55.040955,44.663528,53.716927,53.716927,6588104106
2021-10-04,53.724190,57.330742,50.807804,53.044128,53.044128,6947163745
2021-10-11,52.988331,56.661171,50.751305,53.069523,53.069523,6160133191
2021-10-18,53.102989,59.970787,51.852474,55.043842,55.043842,6578241962
2021-10-25,54.987820,58.490013,43.727535,54.325451,54.325451,7981303788
2021-11-01,54.349380,56.790913,50.991917,53.896797,53.896797,5573896971
2021-11-08,54.117908,64.943413,52.788643,56.160709,56.160709,10598500478
2021-11-15,56.179855,56.706696,47.091629,50.567883,50.567883,5733987769
2021-11-22,50.511475,50.538601,47.314476,48.302261,48.302261,2020663120
2021-11-25,48.310795,48.894463,47.983898,48.366291,48.366291,638299648
