Date,Open,High,Low,Close,Adj Close,Volume
2020-11-23,603.902039,605.094177,485.497314,575.758057,575.758057,97811364779
2020-11-30,575.757080,635.160583,563.106628,601.908997,601.908997,121611808952
2020-12-07,601.797119,602.917908,532.998413,589.663208,589.663208,81351653045
2020-12-14,589.782471,673.834229,577.118408,638.290833,638.290833,100712316665
2020-12-21,638.315186,711.393555,560.364258,682.642334,682.642334,113119816165
2020-12-28,683.205811,1006.565002,683.205811,975.507690,975.507690,152747909037
2021-01-04,977.058838,1347.926147,912.305359,1262.246704,1262.246704,301834730092
2021-01-11,1261.622925,1290.053589,924.922607,1230.172241,1230.172241,259298253002
2021-01-18,1230.313232,1432.300049,1046.596558,1391.609375,1391.609375,273320283914
2021-01-25,1390.639893,1467.784912,1215.311279,1314.986206,1314.986206,273750977500
2021-02-01,1314.855225,1756.510986,1274.357788,1614.227783,1614.227783,280790741209
2021-02-08,1613.642212,1871.603516,1571.579956,1805.084106,1805.084106,274834235664
2021-02-15,1804.676758,2036.286499,1683.906616,1935.601074,1935.601074,222027748895
2021-02-22,1935.557861,1936.453735,1300.472168,1416.048950,1416.048950,230065320353
2021-03-01,1417.151123,1730.924194,1416.416138,1723.153809,1723.153809,159760752478
2021-03-08,1724.229248,1937.645508,1670.942017,1854.564331,1854.564331,167054641757
2021-03-15,1854.086670,1889.196655,1705.716064,1788.217041,1788.217041,164754388552
2021-03-22,1788.362183,1811.968262,1560.370483,1691.355957,1691.355957,163726181464
2021-03-29,1691.263184,2152.451904,1683.716553,2093.122803,2093.122803,199331046462
2021-04-05,2093.260742,2196.996338,1945.442139,2157.656982,2157.656982,184033037350
2021-04-12,2157.361816,2547.555664,2011.766846,2237.136963,2237.136963,238346115303
2021-04-19,2238.032715,2641.094971,2060.143799,2316.059570,2316.059570,285051627060
2021-04-26,2319.478027,2984.891846,2308.315186,2952.056152,2952.056152,220866851897
2021-05-03,2951.175781,3981.259033,2951.175781,3928.844727,3928.844727,344594950620
2021-05-10,3924.413330,4362.350586,3350.951660,3587.506104,3587.506104,400749195286
2021-05-17,3581.343018,3587.765625,1737.468750,2109.579834,2109.579834,398441727887
2021-05-24,2099.936035,2911.735596,2090.639648,2390.305420,2390.305420,278778310752
2021-05-31,2387.198486,2891.254883,2279.505127,2715.092773,2715.092773,206114234750
2021-06-07,2713.047363,2845.185059,2265.758057,2508.391602,2508.391602,214989180606
2021-06-14,2508.770508,2639.229248,2049.962646,2246.364502,2246.364502,165998018623
2021-06-21,2245.317871,2259.464111,1707.600586,1978.894653,1978.894653,181271282626
2021-06-28,1981.386475,2384.286865,1963.615479,2321.724121,2321.724121,173236166989
2021-07-05,2321.922852,2403.773438,2051.066650,2139.664795,2139.664795,141898628328
2021-07-12,2140.506836,2167.710205,1853.590332,1895.552124,1895.552124,109461389917
2021-07-19,1893.053589,2197.649414,1722.050781,2191.373779,2191.373779,117099495933
2021-07-26,2191.309814,2695.429443,2154.731201,2561.852051,2561.852051,148899026374
2021-08-02,2557.774658,3184.604004,2449.353516,3013.732666,3013.732666,188999816781
2021-08-09,3012.885742,3329.281006,2900.926025,3310.504150,3310.504150,177617150981
2021-08-16,3309.422119,3333.994873,2959.028320,3242.115479,3242.115479,144657511395
2021-08-23,3241.357422,3373.384277,3060.228760,3227.002686,3227.002686,122446358200
2021-08-30,3227.192627,4022.469238,3151.444580,3952.133545,3952.133545,166431911904
2021-09-06,3951.520752,3968.426514,3062.222412,3410.134521,3410.134521,171456032652
2021-09-13,3407.471924,3673.310791,3121.514160,3329.447998,3329.447998,127464621869
2021-09-20,3329.670654,3343.325439,2676.407471,3062.265381,3062.265381,165736116791
2021-09-27,3065.837891,3484.605713,2786.988281,3418.358643,3418.358643,126510518147
2021-10-04,3418.776367,3667.957520,3283.448730,3425.852783,3425.852783,120426108412
2021-10-11,3419.726807,3962.453125,3385.761719,3847.104492,3847.104492,125796571016
2021-10-18,3847.729980,4366.088379,3686.750488,4087.903076,4087.903076,131136502497
2021-10-25,4084.425781,4455.735352,3905.706055,4288.074219,4288.074219,140412419359
2021-11-01,4288.217285,4664.910156,4160.966797,4620.554688,4620.554688,121471900421
2021-11-08,4619.649414,4859.502930,4485.093262,4626.358887,4626.358887,125752889256
2021-11-15,4627.090820,4891.704590,3959.227783,4269.732910,4269.732910,137429429244
2021-11-22,4266.509277,4385.483398,4033.572266,4276.035645,4276.035645,60615078847
2021-11-25,4279.124512,4335.783691,4257.983398,4277.496582,4277.496582,18362124288
