Date,Open,High,Low,Close,Adj Close,Volume
2020-11-23,345.612457,359.436340,253.283020,283.931488,283.931488,17779723209
2020-11-30,283.921997,320.971893,275.802460,286.356110,286.356110,18927015482
2020-12-07,286.339539,290.148468,255.869843,275.348511,275.348511,12237472610
2020-12-14,275.378021,366.973663,266.532684,348.160553,348.160553,26376332149
2020-12-21,348.319824,378.174072,267.860596,338.179962,338.179962,43157195479
2020-12-28,338.306976,433.019073,331.907227,421.789856,421.789856,35796469141
2021-01-04,422.066254,629.801208,387.911804,603.596252,603.596252,68715379231
2021-01-11,603.727051,603.727051,407.030182,478.769806,478.769806,56454652906
2021-01-18,478.810852,547.087036,396.023315,440.103333,440.103333,37015357659
2021-01-25,440.045929,464.222809,371.102417,399.769928,399.769928,39531802588
2021-02-01,399.760071,488.399445,390.409668,445.169678,445.169678,37083433259
2021-02-08,445.078278,744.558350,437.063599,724.015686,724.015686,61080531412
2021-02-15,723.892456,767.510010,622.751587,707.592407,707.592407,56235804421
2021-02-22,707.528137,708.534424,417.316376,459.914490,459.914490,39694041038
2021-03-01,459.955872,554.684875,458.764191,516.173523,516.173523,23472415475
2021-03-08,516.181824,607.072388,502.262756,557.757080,557.757080,26069542831
2021-03-15,557.575439,567.666687,505.473633,526.561096,526.561096,18703889451
2021-03-22,526.603027,540.370178,460.623505,501.003601,501.003601,16307357846
2021-03-29,500.934296,602.216553,496.183014,566.513062,566.513062,19412189029
2021-04-05,566.640259,718.592712,562.162231,696.608459,696.608459,30219601703
2021-04-12,694.905334,1208.586182,657.990051,965.682617,965.682617,56211278028
2021-04-19,971.877686,1038.072021,697.462830,757.708740,757.708740,43238826779
2021-04-26,759.281006,1030.106934,753.538086,974.655457,974.655457,23708863958
2021-05-03,974.300842,1597.654907,935.927673,1428.528809,1428.528809,60572800435
2021-05-10,1427.767944,1635.149536,1101.821289,1168.729004,1168.729004,53155166417
2021-05-17,1166.761108,1169.203735,469.727051,556.139771,556.139771,48987618737
2021-05-24,554.344055,806.706421,540.705688,663.512024,663.512024,29017787459
2021-05-31,662.733826,734.995300,636.732056,657.495728,657.495728,15944275934
2021-06-07,656.870972,670.224487,545.180847,614.354919,614.354919,14228296855
2021-06-14,613.849426,649.899475,516.160339,557.529602,557.529602,10743202366
2021-06-21,556.513123,559.435303,390.002350,476.887299,476.887299,12791479453
2021-06-28,477.548187,546.615112,473.368103,526.429688,526.429688,10450653352
2021-07-05,526.767578,537.083069,472.187561,498.213715,498.213715,9761258525
2021-07-12,498.379761,508.206818,432.394440,439.650604,439.650604,8905974675
2021-07-19,439.108551,464.919281,386.144745,456.024658,456.024658,7751262611
2021-07-26,456.148438,562.942810,454.794312,527.841614,527.841614,14060183197
2021-08-02,526.871399,589.750366,521.313354,556.096313,556.096313,14712468908
2021-08-09,556.173279,707.398010,544.186035,703.186340,703.186340,16944174856
2021-08-16,703.246704,713.665283,620.068909,672.618286,672.618286,19587731975
2021-08-23,672.672363,693.478088,598.521179,660.172485,660.172485,21111022748
2021-08-30,660.060242,765.436768,625.066345,764.197571,764.197571,22490474985
2021-09-06,764.660767,801.494751,596.748474,647.329468,647.329468,32540197890
2021-09-13,647.329102,657.112854,596.707764,609.283508,609.283508,39427706778
2021-09-20,609.237549,609.256653,482.245605,503.667419,503.667419,39808078029
2021-09-27,503.929535,578.456360,472.265625,570.499329,570.499329,12610065331
2021-10-04,571.042603,634.218018,534.056091,586.642639,586.642639,9384519821
2021-10-11,586.133911,646.348877,569.359436,611.691528,611.691528,9134729406
2021-10-18,612.854492,655.623352,600.285034,617.856750,617.856750,8022493265
2021-10-25,617.665649,631.391968,542.354126,596.238647,596.238647,9423649313
2021-11-01,596.664917,629.861389,578.332153,600.881287,600.881287,8471984611
2021-11-08,601.435120,729.975647,600.761292,678.742859,678.742859,10857997193
2021-11-15,679.358398,685.637939,545.387024,575.927185,575.927185,8298525133
2021-11-22,575.556519,619.075195,548.182434,618.707520,618.707520,3638680946
2021-11-25,618.300903,633.573608,609.486267,614.493774,614.493774,1327617536
